,DC,CC,BC,EVC
Padinska Skela 1(1639),0.0006391818472355385,0.032496936210871775,0.00031948875260638253,4.5755580389518775e-11
Fudbalsko Igralište(2996),0.0006391818472355385,0.034994128501929206,0.0003168052277034208,1.2396118830806184e-12
Saveza Boraca(2786),0.0006391818472355385,0.02783089772211796,0.00031065916232976196,9.525575969256099e-18
Topola(2674),0.0006391818472355385,0.03904855798629744,0.00031047570724027757,9.34558256664274e-10
Milovana Čelebića(2375),0.0006391818472355385,0.043699286342751005,0.000310132997621669,8.561799448621655e-08
Milutina Milankovića(1103),0.0006391818472355385,0.05672485995540327,0.0003096729043822661,0.00038789585578079337
Gp Rad(1064),0.0006391818472355385,0.05665809582443052,0.0003048796922531725,0.00044692263480307733
Blok 62(1270),0.0006391818472355385,0.044684041413780795,0.0003028663826873621,4.542746823853508e-08
Železnički Most Sava(1056),0.0006391818472355385,0.05170618854829381,0.00030281678859869483,0.00010168144076202833
Novi Beograd (Blok 20)(2846),0.0006391818472355385,0.0556781380120289,0.0003019440256169131,0.009537853493261863
Pijaca Skadarlija(54),0.0009587727708533077,0.05396502362802249,0.00030172799211937413,0.037483894930185335
Olimpska(2955),0.0006391818472355385,0.035626046066788875,0.00029549755662143393,9.113065700924315e-12
Rasadnik(1776),0.0006391818472355385,0.04836391177334343,0.0002920453298511806,5.71214179182235e-06
Beograd Na Vodi(3117),0.0006391818472355385,0.060297149904611415,0.00028757881952100464,0.003955033169320557
Pupin Telekom(2840),0.0006391818472355385,0.04146292983502286,0.000286364886653131,2.8936508327780894e-06
Rudo(483),0.0006391818472355385,0.04450291565922344,0.00028229629750424815,1.3471624512872737e-07
Rudo(484),0.0006391818472355385,0.04437542545949626,0.0002795456591528567,5.953533269627077e-08
Fakultet Dramskih Umetnosti(1099),0.0006391818472355385,0.05055580688942028,0.00027809080414986035,8.199080735890567e-06
Budvanska(485),0.0006391818472355385,0.04460441910192445,0.0002778265914281687,1.3939186562300665e-07
Pijaca (2581),0.0006391818472355385,0.04257316625168374,0.0002749104567439764,1.7649516624154985e-08
Viline Vode(717),0.0006391818472355385,0.046769203174745526,0.00027386043484670184,0.00048737660270099586
Takovska(58),0.0006391818472355385,0.054774617067833695,0.00027054953091685223,0.031036918234498962
Smiljanićeva(540),0.0006391818472355385,0.052546727794851124,0.0002667010111215543,0.0011787897799837087
Velimira Todorovića(211),0.0006391818472355385,0.04901392565673021,0.0002646423142919085,1.4669603383376979e-05
Novosadska(2584),0.0006391818472355385,0.029239711434231676,0.00026456636952865517,7.871237055334092e-13
Stevana Đurđevića(1006),0.0009587727708533077,0.052640433370905605,0.0002612021645302925,7.064617776999847e-05
Bežanijska Kosa(2102),0.0006391818472355385,0.04037679850312923,0.0002566929218247771,1.982624989040721e-09
Vareška(869),0.0006391818472355385,0.047315177450817314,0.0002548848280412336,2.6719676852458094e-07
Dedinje (Ortopedska Bolnica)(2861),0.0006391818472355385,0.04830343635184785,0.00025070817699211377,1.5125749560631627e-06
Fakultet Dramskih Umetnosti(1098),0.0006391818472355385,0.05178148840749996,0.0002496816776565863,1.9421652417818615e-05
Rakovački Potok(3895),0.0006391818472355385,0.03468496430630071,0.00024915872507170464,1.237252090093253e-12
Institut Jaroslav Černi(2898),0.0006391818472355385,0.03163322044179346,0.0002416448999312967,1.8301353760046327e-15
Trafostanica(2186),0.0006391818472355385,0.040881119429310546,0.00023856808669598439,3.150562651664634e-09
Vrbovski(1315),0.0006391818472355385,0.02807562203339644,0.00023733195890623192,2.3681361481218627e-14
Blok 29(1097),0.0006391818472355385,0.049934569595608186,0.0002366375819560128,2.631041465699284e-05
Sibnička Nova 4. Deo(2587),0.0006391818472355385,0.029091821934620104,0.0002344162847711886,5.56092026537176e-13
Smiljanićeva(541),0.0006391818472355385,0.05136750172374167,0.00022773528038454323,0.00112836375477252
Budvanska(486),0.0006391818472355385,0.044246786486983325,0.00022564970611011265,8.034614125204744e-08
Lazara Trifunovića(2386),0.0006391818472355385,0.03671673316122976,0.0002242241176172422,5.85577771173566e-11
Blok 61(1262),0.0006391818472355385,0.04244841479793252,0.00022206032036031315,9.38644743880094e-09
Palih Boraca(1650),0.0006391818472355385,0.03701994746929793,0.00022045044439451356,7.41673665184704e-12
Kbc Bežanijska Kosa(1133),0.0006391818472355385,0.04734166490150392,0.0002181813361375197,3.841419017359091e-06
Branka Pešića(808),0.0006391818472355385,0.04214765823893102,0.000212941143401074,5.815938981232227e-07
Nova Galenika(1235),0.0006391818472355385,0.043226590777222115,0.00021199152711725262,7.711818239665664e-06
Dijega Rivere(2479),0.0006391818472355385,0.030572762980477987,0.00020929645511125983,1.971006415051102e-12
Patrijarha Pavla(3004),0.0006391818472355385,0.030458483403095492,0.00020262094185071594,5.2125950393689275e-14
Like Ružića(1705),0.0006391818472355385,0.036480861829755976,0.00020255595302586042,1.1355787784391557e-11
Vukosave Oljače(2967),0.0006391818472355385,0.03743002057514714,0.00020181190890866657,5.484975895716123e-11
Novi Železnik 1(3737),0.0006391818472355385,0.04526647763439616,0.00020143654016593302,1.3572268975477156e-07
Vizantijska (1575),0.0006391818472355385,0.044710858351313894,0.00020026975256797196,3.787259770135428e-08
Mali Trafo(1898),0.0006391818472355385,0.026825671713447987,0.00020007827745014965,7.957482553080117e-18
Novi Železnik 1(3735),0.0006391818472355385,0.04506372866709873,0.0001969349765640669,1.339031043168968e-07
Španskih Boraca(3021),0.0006391818472355385,0.055096758289165534,0.0001965560960081291,0.00011648953614762506
Velika Moštanica (Živojina Tabakovića)(2924),0.0006391818472355385,0.02913787644571918,0.0001934548500851554,1.1953676769728543e-15
Solunska(2362),0.0006391818472355385,0.04800920598388953,0.00019037440332181864,0.0007956104023205439
Autoput(1088),0.0006391818472355385,0.04932063932410706,0.00019006398737769973,7.5333624387413385e-06
Nova 3 - Prilaz(2987),0.0006391818472355385,0.029438883034773447,0.00018929006963582139,2.703456146005528e-16
Drobnjački Kraj 1(3095),0.0006391818472355385,0.035063537954682984,0.0001877354802074823,2.463258792021895e-12
Uprava Carine(1087),0.0006391818472355385,0.049062343201204214,0.00018474435954704267,2.0680413160586386e-05
Bože Jeremića(3041),0.0006391818472355385,0.04020094046303672,0.00018361785726697517,3.5891793614500097e-10
Altina 1(2480),0.0006391818472355385,0.030386606197741157,0.00018321224487765722,1.6773095394510719e-12
Rasinska(2693),0.0006391818472355385,0.03518735099635644,0.00018134304006810767,3.838079825675217e-12
Internacionalnih Brigada(544),0.0006391818472355385,0.05339681564531818,0.00018012638440118505,0.0011168989022319127
Ugrinovački Put 12. Deo(2705),0.0006391818472355385,0.03714255190342224,0.00017935573595834382,2.005477888672005e-08
Beograd Na Vodi(3110),0.0006391818472355385,0.05768911668725456,0.00017912369626479403,0.0017440192971208334
Zemun /Gornji Grad/(425),0.0006391818472355385,0.04523245056088817,0.0001789799832325589,6.59261469600924e-05
Isidora Blagojevića(1593),0.0009587727708533077,0.03034446642616083,0.00017829636431052274,6.354137603507228e-15
Ruska(423),0.0009587727708533077,0.044866647548035564,0.00017825179216291286,4.4303269636041704e-05
Miloja Zakića(2379),0.0006391818472355385,0.0410619143854492,0.00017778376560465358,4.471532291830545e-09
Rifata Burdževića(3131),0.0006391818472355385,0.030446035885260576,0.00017622342660962304,5.262706910861456e-15
Tašmajdan(111),0.0006391818472355385,0.05427203663232386,0.00017568210787394792,0.0024154244388429023
Kosmajska(2115),0.0006391818472355385,0.04130965740312892,0.00017486754729898588,9.300683846179284e-09
Barajevo - Centar(7652),0.0006391818472355385,0.021861550500251525,0.00017359448096849613,5.087002710235734e-23
Mz Blok 61(1272),0.0006391818472355385,0.04407228474442582,0.0001699418639843116,2.714084431716127e-08
Narodnog Fronta(2580),0.0006391818472355385,0.0420242556106209,0.00016969317528896176,7.147934409745854e-09
Pavla Vujisića(2511),0.0006391818472355385,0.03381313622511833,0.00016248344667059775,2.2584741277583343e-10
Ljubice Ivošević(930),0.0006391818472355385,0.041293847493863334,0.00016195509033282057,1.0330740246439298e-08
Kotež(1937),0.0006391818472355385,0.03879053853019934,0.00016008475362140856,1.1795722093379569e-07
Mz Veliko Selo(1425),0.0006391818472355385,0.0243000815438978,0.00015879369913123284,7.999700525287474e-18
Bbp Makiš(1974),0.0006391818472355385,0.044001631252548835,0.0001570985026484239,2.951539435788741e-07
Moma Stanojlović(2504),0.0006391818472355385,0.030289536605906896,0.0001567517337842655,5.358829298494168e-12
Bbp Makiš(1975),0.0006391818472355385,0.04384010760371569,0.00015497313353499882,1.9886563918621926e-07
Miljakovačke Staze 2(2747),0.0006391818472355385,0.03601187735935917,0.00015484706761713629,1.1585867532345623e-11
Bulevar Despota Stefana(57),0.0006391818472355385,0.050273136246786636,0.0001529032265659236,0.00351867306262673
Generala Štefanika(2722),0.0006391818472355385,0.04227807053100932,0.00015288027564794136,2.6659988202039716e-08
Crvenka(1330),0.0006391818472355385,0.026994616605700877,0.0001527981229450473,5.676905688516451e-16
13. Maj /Ulaz/(236),0.0006391818472355385,0.04046818416968443,0.00015237628359328736,1.8432410279817364e-06
Pavla Vujisića(2319),0.0006391818472355385,0.03508476856835307,0.0001523549087690005,1.0980707606631281e-09
Batajnica /Železnička Stanica/(2285),0.0006391818472355385,0.032413450183355084,0.0001523428889798792,1.1196289689007296e-10
Vml(1576),0.0006391818472355385,0.044102101509535016,0.00014467707866704435,2.009082721101298e-08
Ripanj /Groblje/(2766),0.0006391818472355385,0.02381187930444047,0.00014293043352931072,4.615801563590991e-22
Tadeuša Košćuška(2),0.0006391818472355385,0.04923992068737607,0.00014260002858401436,0.0005308692654471651
Tašmajdan /Park/(84),0.0006391818472355385,0.054122775154377044,0.00014216660000728764,0.004401260272709458
Toplana(2364),0.0006391818472355385,0.04695941889782687,0.000141014734437449,1.5002482992304194e-07
8. Septembra(3081),0.0006391818472355385,0.03202825118992784,0.0001405928539450377,2.715831888341492e-14
Miloja Đaka(2864),0.0006391818472355385,0.04824013690393599,0.00014052052115453713,2.29174904459925e-06
Đure Gajića(1992),0.0006391818472355385,0.03596097045201181,0.00013862003270524045,1.6452510466978698e-08
Borča 3(1237),0.0006391818472355385,0.03337350811139435,0.0001363146137248792,9.682266407219435e-11
Ulica Revolucije(1494),0.0006391818472355385,0.017295128179617286,0.0001360665397050764,9.670938161627625e-24
Ugrinovački Put 26. Deo(2707),0.0006391818472355385,0.03697008365234652,0.0001349239753689399,2.622472973322474e-08
Bosanska(2577),0.0006391818472355385,0.03782731690804903,0.0001344244633051267,8.713844021223089e-11
Strahinje Petrović(2329),0.0006391818472355385,0.03720261095984877,0.0001318177819246071,7.47036412385527e-08
Ix Beogradska Gimnazija(458),0.0006391818472355385,0.051843260707480736,0.00012895101601716454,0.00010367644656777087
Palata Srbija(304),0.0006391818472355385,0.05336221157289766,0.00012321354436093816,0.006082195067049589
Milorada Jankovića Doce(3648),0.0006391818472355385,0.03478753919018077,0.00011969992155186603,4.812410929779129e-13
Ugrinovački Put 26. Deo(2706),0.0006391818472355385,0.03571020976467097,0.00011780618727843742,6.8866349119944375e-09
Oš Karađorđe(2270),0.0006391818472355385,0.03584151384291131,0.00011474932749000501,9.763562695578964e-11
Petlovo Brdo(1025),0.0009587727708533077,0.034682657562792346,0.00011326938975059724,4.307651828696073e-12
Dragoljuba Stojanovića(3134),0.0006391818472355385,0.030183765012299232,0.00011306925260134208,4.084628931911711e-15
Bežanijska Kosa(1198),0.0006391818472355385,0.0467706013363029,0.00011075784676568669,2.1272338453003287e-06
Novi Beograd (Ušće)(2847),0.0006391818472355385,0.054855279535772516,0.00010640123822535918,0.005249068100827256
Dragoljuba Stojanovića(3132),0.0006391818472355385,0.030205909893907656,0.00010543367235037193,4.161684876017658e-15
Zemun /Novi Grad/(333),0.0006391818472355385,0.040185451556560156,0.00010515489144787381,5.036083402393911e-09
Blok 72(1281),0.0006391818472355385,0.04065959769218774,0.00010462406263300304,1.8991053781385836e-09
Ugrinovački Put 12. Deo(2704),0.0006391818472355385,0.03556126333973565,0.00010376974898704242,3.6711503712423002e-09
Dr Aćima Medovića(3076),0.0006391818472355385,0.03130158158518652,0.0001034016265721729,8.924702416294913e-15
Oslobođenja(1800),0.0006391818472355385,0.022501078671077233,0.00010265217714005533,3.1147196467278554e-21
Stare Barake(2272),0.0006391818472355385,0.03594403345127051,0.00010083052504222048,1.2691573625252132e-10
Vrbovski (Ulaz)(1313),0.0006391818472355385,0.027682181309882956,0.00010071024377826762,1.4541970642838434e-14
Begaljica(1496),0.0006391818472355385,0.01722533869893367,9.992324913624627e-05,6.208189437378405e-24
13. Septembar(1707),0.0006391818472355385,0.03594733697899913,9.863589439277332e-05,5.604627275917831e-12
Rucka /Okretnica/(2719),0.0006391818472355385,0.037768872365593995,9.829942242285646e-05,7.929967140585795e-10
Glumačka(2175),0.0006391818472355385,0.02897839354677385,9.53666083466668e-05,6.072006681413862e-17
Autoput(1089),0.0006391818472355385,0.04908081315095997,9.421658187254581e-05,9.416380331231774e-06
Tempo(713),0.001278363694471077,0.045033894158115165,9.32045901548966e-05,0.0003088312064274895
Aerodrom Batajnica(2497),0.0006391818472355385,0.03044751719910088,9.262496921671218e-05,4.502985568554646e-12
Dorćol /Src Milan Gale Muškatirović/(529),0.0006391818472355385,0.04715474109349569,9.25922205833479e-05,0.0005656525617428302
Mz Makiš(1978),0.0006391818472355385,0.04246051131737502,9.255992531415331e-05,9.218041859625603e-08
Muzej Savremene Umetnosti(3116),0.0006391818472355385,0.055257302299297144,8.916084297735062e-05,0.011946215744524976
Bože Jeremića(3042),0.0006391818472355385,0.04033775944308367,8.858226687231645e-05,6.019885179907694e-10
12. Avgusta(2355),0.0006391818472355385,0.016087403598971723,8.773520947758911e-05,2.7079220235224596e-26
Beli Potok /Naselje Kolonija/(2788),0.0006391818472355385,0.027397140330446813,8.594984679718757e-05,3.0633108202541883e-18
Pijaca Skadarlija(55),0.0006391818472355385,0.05059586371941853,8.396160222208433e-05,0.004877194154001659
Mihaila Bulgakova(1316),0.0006391818472355385,0.035864930539635964,8.389245810870438e-05,4.9581876245295585e-11
Rušanj (Drobnjački Kraj)(3096),0.0006391818472355385,0.03456923790794794,8.269721661643938e-05,1.2173092213367e-12
Ostružnica /Karaula/(2294),0.0006391818472355385,0.046195411462485604,8.121983501937062e-05,1.6286646918374273e-06
Marčanska(227),0.0006391818472355385,0.045730905264388645,8.09750824744987e-05,5.994134078206093e-07
Savski Trg(3743),0.0006391818472355385,0.057667852337861,7.820158968356693e-05,0.0013231536513747485
Jakovo(1802),0.0006391818472355385,0.022462311557788946,7.805865269948073e-05,2.1283650811818607e-21
Batajnica /Železnička Rampa/(1179),0.0006391818472355385,0.0322208606646003,7.67720704268961e-05,8.721556944236073e-11
6. Nova(2897),0.0006391818472355385,0.030863771318097078,7.591102178265917e-05,1.5317112614983377e-15
Oš Vladislava Petković(3069),0.0006391818472355385,0.04213460450836228,7.551856783306e-05,3.405293573855584e-09
Zuce(2051),0.0006391818472355385,0.024266912774059454,7.543626340722073e-05,2.1319282251485782e-21
Savski Most(3127),0.0006391818472355385,0.059006562570717354,7.068818707896945e-05,0.0016243307313318202
Resnik (Patin Majdan)(2988),0.0006391818472355385,0.02905427364315892,7.037066741821133e-05,1.1160710132100856e-16
Neimar(545),0.0006391818472355385,0.05246390905585084,6.888233949411493e-05,0.0006006332387519994
Reva /Duboka Bara/(2327),0.0006391818472355385,0.02865962006997747,6.765117770731138e-05,2.215527478414105e-13
Vladimira Dvornikovića(3068),0.0006391818472355385,0.04216128814929596,6.71788995726683e-05,3.4352781842516557e-09
Omladinska(2866),0.0006391818472355385,0.047847694777888215,6.678684284137024e-05,1.005609579445745e-06
Batajnica /Železnička Stanica/(1215),0.0006391818472355385,0.03268772721574527,6.665133859656444e-05,1.6276822787855457e-10
Pašinac(3078),0.0006391818472355385,0.031249375811445122,6.55934797011712e-05,3.962403531452008e-15
Pinosava(3036),0.0006391818472355385,0.028326226881399203,6.421448065657543e-05,9.676411276188835e-18
Progar(2357),0.0006391818472355385,0.016067577282530554,6.314168503701451e-05,2.6716178761613476e-26
Privredna Zona Makiš(1919),0.0006391818472355385,0.045747620509671474,6.305654252752556e-05,1.1358117737091085e-06
Privredna Zona Makiš(962),0.0006391818472355385,0.04562155541947336,6.261380147818293e-05,7.612280268580637e-07
Mihajla Vukše(1233),0.0006391818472355385,0.04222102280394009,6.203838158993412e-05,4.3678193175453296e-06
Staro Kijevo(2997),0.0006391818472355385,0.034093509267027686,6.141450841595275e-05,6.040449290759051e-13
Ritopek /Centar/(2091),0.0006391818472355385,0.023135277416301905,6.0459991278880146e-05,1.1023144174440268e-16
Stari Železnik(2188),0.0006391818472355385,0.03983551458980496,5.976979471111578e-05,1.949575586764301e-09
Mihaila Bulgakova(1321),0.0006391818472355385,0.036349484787583784,5.787594970779229e-05,9.967068675018261e-11
Ugrinovci /Centar/(1833),0.0006391818472355385,0.03443532234279048,5.6500657756625585e-05,1.5992095493806862e-11
Šangajska(1876),0.0006391818472355385,0.029439160010161166,5.6500657756625545e-05,1.1800666105646505e-14
Ix Beogradska Gimnazija(457),0.0006391818472355385,0.05097585611417028,5.3257735008792614e-05,4.007719904025946e-05
Manastir(7969),0.0006391818472355385,0.03141471642420409,5.123876221045757e-05,1.1769226548707135e-14
Leštane(1544),0.0009587727708533077,0.026618460229689493,4.794885564380405e-05,3.611325362166233e-14
Kremenje(2781),0.0006391818472355385,0.02543344143968397,4.724587380619259e-05,6.371123221788367e-15
Miodraga Bulatovića(3896),0.0006391818472355385,0.03398058252427184,4.480926073483628e-05,5.562716525321982e-13
Miloša Obrenovića (1560),0.0006391818472355385,0.02477218927884349,4.4517907802165993e-05,6.186654044670041e-16
Grmovac (20.Nova)(2750),0.0006391818472355385,0.03557096572500426,4.22190080195097e-05,9.058849996464233e-11
Mirijevo 3(464),0.0006391818472355385,0.035803782911674846,4.1638092840482166e-05,5.2384446840429395e-11
Aerodrom Nikola Tesla(1045),0.0006391818472355385,0.0432672363726873,4.106662811142559e-05,5.779861867869804e-08
Barajevo (Miodraga Vukovića)(7654),0.0006391818472355385,0.021623153151908006,3.9880839904380106e-05,3.253724981889581e-23
Naselje Stepa Stepanović(2720),0.0006391818472355385,0.04180807567943134,3.89271553383536e-05,1.6233226276615304e-08
Rasinska(2205),0.0006391818472355385,0.03414820473644003,3.830414437573846e-05,1.5502754207770914e-12
Mirijevo 3(733),0.0006391818472355385,0.035819357792913974,3.662206379812243e-05,5.093295778571846e-11
Src  Surčin (Ulaz)(1725),0.0006391818472355385,0.026479025802029297,3.641130475764234e-05,1.5850060987911986e-17
Veliko Selo(1426),0.0006391818472355385,0.024045555145702693,3.610286950178457e-05,4.346913086830718e-18
Senjačka(779),0.0006391818472355385,0.04999600543261165,3.603346880327003e-05,2.8643893984427363e-05
Oš Nikola Tesla(2776),0.0006391818472355385,0.026742904028101845,3.509123577880523e-05,1.499677457678239e-14
Njegoševa(1938),0.0006391818472355385,0.023541183905624603,3.317492739727923e-05,2.1409627605657857e-19
